date,store_id,product_id,quantity_sold,price,is_promo
2024-01-30,S45,P63,13,16,0
2024-01-01,S45,P64,31,23,1
2024-01-02,S45,P64,18,18,1
2024-01-03,S45,P64,17,14,1
2024-01-04,S45,P64,16,14,0
2024-01-05,S45,P64,25,11,1
2024-01-06,S45,P64,7,11,0
2024-01-07,S45,P64,20,11,0
2024-01-08,S45,P64,17,11,0
2024-01-09,S45,P64,29,8,1
2024-01-10,S45,P64,15,8,0
2024-01-11,S45,P64,10,8,0
2024-01-12,S45,P64,17,8,0
2024-01-13,S45,P64,16,8,0
2024-01-14,S45,P64,25,6,1
2024-01-15,S45,P64,14,6,0
2024-01-16,S45,P64,10,6,0
2024-01-17,S45,P64,15,4,1
2024-01-18,S45,P64,19,4,0
2024-01-19,S45,P64,12,4,0
2024-01-20,S45,P64,19,4,0
2024-01-21,S45,P64,14,4,0
2024-01-22,S45,P64,27,3,1
2024-01-23,S45,P64,7,3,0
2024-01-24,S45,P64,16,3,0
2024-01-25,S45,P64,13,2,1
2024-01-26,S45,P64,8,2,0
2024-01-27,S45,P64,11,2,0
2024-01-28,S45,P64,13,2,0
2024-01-29,S45,P64,14,2,0
2024-01-30,S45,P64,7,2,0
2024-01-01,S45,P65,15,46,1
2024-01-02,S45,P65,18,46,0
2024-01-03,S45,P65,26,36,1
2024-01-04,S45,P65,15,36,0
2024-01-05,S45,P65,12,36,0
2024-01-06,S45,P65,10,36,0
2024-01-07,S45,P65,20,36,0
2024-01-08,S45,P65,22,36,0
2024-01-09,S45,P65,16,36,0
2024-01-10,S45,P65,22,36,0
2024-01-11,S45,P65,20,28,1
2024-01-12,S45,P65,15,28,0
2024-01-13,S45,P65,10,28,0
2024-01-14,S45,P65,15,28,0
2024-01-15,S45,P65,25,22,1
2024-01-16,S45,P65,19,22,0
2024-01-17,S45,P65,14,22,0
2024-01-18,S45,P65,21,22,0
2024-01-19,S45,P65,17,22,0
2024-01-20,S45,P65,16,22,0
2024-01-21,S45,P65,11,22,0
2024-01-22,S45,P65,19,22,0
2024-01-23,S45,P65,9,22,0
2024-01-24,S45,P65,19,22,0
2024-01-25,S45,P65,20,22,0
2024-01-26,S45,P65,17,22,0
2024-01-27,S45,P65,18,22,0
2024-01-28,S45,P65,9,22,0
2024-01-29,S45,P65,14,17,1
2024-01-30,S45,P65,15,13,1
2024-01-01,S45,P66,51,77,1
2024-01-02,S45,P66,57,61,1
2024-01-03,S45,P66,35,61,0
2024-01-04,S45,P66,26,61,0
2024-01-05,S45,P66,30,61,0
2024-01-06,S45,P66,33,48,1
2024-01-07,S45,P66,27,48,0
2024-01-08,S45,P66,53,38,1
2024-01-09,S45,P66,34,38,0
2024-01-10,S45,P66,35,38,0
2024-01-11,S45,P66,31,38,0
2024-01-12,S45,P66,44,30,1
2024-01-13,S45,P66,33,30,0
2024-01-14,S45,P66,33,24,1
2024-01-15,S45,P66,25,24,0
2024-01-16,S45,P66,46,19,1
2024-01-17,S45,P66,24,19,0
2024-01-18,S45,P66,31,19,0
2024-01-19,S45,P66,35,19,0
2024-01-20,S45,P66,30,15,1
2024-01-21,S45,P66,33,15,0
2024-01-22,S45,P66,23,15,0
2024-01-23,S45,P66,35,15,0
2024-01-24,S45,P66,27,15,0
2024-01-25,S45,P66,25,15,0
2024-01-26,S45,P66,27,15,0
2024-01-27,S45,P66,31,12,1
2024-01-28,S45,P66,33,12,0
2024-01-29,S45,P66,47,9,1
2024-01-30,S45,P66,33,9,0
2024-01-01,S45,P67,12,41,0
2024-01-02,S45,P67,36,32,1
2024-01-03,S45,P67,23,32,0
2024-01-04,S45,P67,10,32,0
2024-01-05,S45,P67,16,32,0
2024-01-06,S45,P67,18,32,0
2024-01-07,S45,P67,17,32,0
2024-01-08,S45,P67,21,32,0
2024-01-09,S45,P67,22,25,1
2024-01-10,S45,P67,11,25,0
2024-01-11,S45,P67,14,20,1
2024-01-12,S45,P67,21,16,1
2024-01-13,S45,P67,15,16,0
2024-01-14,S45,P67,16,16,0
2024-01-15,S45,P67,35,12,1
2024-01-16,S45,P67,20,12,0
2024-01-17,S45,P67,13,12,0
2024-01-18,S45,P67,20,12,0
2024-01-19,S45,P67,11,12,0
2024-01-20,S45,P67,17,9,1
2024-01-21,S45,P67,13,9,0
2024-01-22,S45,P67,22,9,0
2024-01-23,S45,P67,17,7,1
2024-01-24,S45,P67,18,7,0
2024-01-25,S45,P67,13,7,0
2024-01-26,S45,P67,14,7,0
2024-01-27,S45,P67,27,5,1
2024-01-28,S45,P67,20,4,1
2024-01-29,S45,P67,17,4,0
2024-01-30,S45,P67,14,4,0
2024-01-01,S45,P68,38,104,1
2024-01-02,S45,P68,15,104,0
2024-01-03,S45,P68,37,83,1
2024-01-04,S45,P68,21,66,1
2024-01-05,S45,P68,19,66,0
2024-01-06,S45,P68,33,52,1
2024-01-07,S45,P68,17,52,0
2024-01-08,S45,P68,18,52,0
2024-01-09,S45,P68,24,52,0
2024-01-10,S45,P68,23,52,0
2024-01-11,S45,P68,15,52,0
2024-01-12,S45,P68,28,52,0
2024-01-13,S45,P68,29,41,1
2024-01-14,S45,P68,34,32,1
2024-01-15,S45,P68,18,32,0
2024-01-16,S45,P68,28,25,1
2024-01-17,S45,P68,18,25,0
2024-01-18,S45,P68,18,25,0
2024-01-19,S45,P68,24,25,0
2024-01-20,S45,P68,23,25,0
2024-01-21,S45,P68,26,25,0
2024-01-22,S45,P68,19,25,0
2024-01-23,S45,P68,18,25,0
2024-01-24,S45,P68,20,25,0
2024-01-25,S45,P68,27,20,1
2024-01-26,S45,P68,26,16,1
2024-01-27,S45,P68,25,16,0
2024-01-28,S45,P68,24,12,1
2024-01-29,S45,P68,24,12,0
2024-01-30,S45,P68,23,12,0
2024-01-01,S45,P69,46,72,1
2024-01-02,S45,P69,30,72,0
2024-01-03,S45,P69,31,72,0
2024-01-04,S45,P69,46,57,1
2024-01-05,S45,P69,30,57,0
2024-01-06,S45,P69,30,57,0
2024-01-07,S45,P69,44,45,1
2024-01-08,S45,P69,28,45,0
2024-01-09,S45,P69,36,45,0
2024-01-10,S45,P69,37,45,0
2024-01-11,S45,P69,30,45,0
2024-01-12,S45,P69,38,45,0
2024-01-13,S45,P69,27,45,0
2024-01-14,S45,P69,27,45,0
2024-01-15,S45,P69,28,45,0
2024-01-16,S45,P69,36,45,0
2024-01-17,S45,P69,40,45,0
2024-01-18,S45,P69,48,36,1
2024-01-19,S45,P69,37,36,0
2024-01-20,S45,P69,64,28,1
2024-01-21,S45,P69,45,22,1
2024-01-22,S45,P69,38,22,0
2024-01-23,S45,P69,43,17,1
2024-01-24,S45,P69,28,17,0
2024-01-25,S45,P69,37,17,0
2024-01-26,S45,P69,31,17,0
2024-01-27,S45,P69,47,13,1
2024-01-28,S45,P69,37,13,0
2024-01-29,S45,P69,37,13,0
2024-01-30,S45,P69,31,13,0
2024-01-01,S45,P70,28,133,0
2024-01-02,S45,P70,34,133,0
2024-01-03,S45,P70,40,106,1
2024-01-04,S45,P70,26,106,0
2024-01-05,S45,P70,26,106,0
2024-01-06,S45,P70,27,106,0
2024-01-07,S45,P70,61,84,1
2024-01-08,S45,P70,27,84,0
2024-01-09,S45,P70,27,84,0
2024-01-10,S45,P70,32,84,0
2024-01-11,S45,P70,30,84,0
2024-01-12,S45,P70,52,67,1
2024-01-13,S45,P70,29,67,0
2024-01-14,S45,P70,32,67,0
2024-01-15,S45,P70,37,67,0
2024-01-16,S45,P70,27,67,0
2024-01-17,S45,P70,38,67,0
2024-01-18,S45,P70,28,67,0
2024-01-19,S45,P70,45,53,1
2024-01-20,S45,P70,53,42,1
2024-01-21,S45,P70,29,42,0
2024-01-22,S45,P70,39,42,0
2024-01-23,S45,P70,40,33,1
2024-01-24,S45,P70,38,33,0
2024-01-25,S45,P70,35,33,0
2024-01-26,S45,P70,47,26,1
2024-01-27,S45,P70,27,26,0
2024-01-28,S45,P70,34,26,0
2024-01-29,S45,P70,63,20,1
2024-01-30,S45,P70,30,20,0
2024-01-01,S45,P71,33,33,1
2024-01-02,S45,P71,21,33,0
2024-01-03,S45,P71,22,33,0
2024-01-04,S45,P71,26,33,0
2024-01-05,S45,P71,29,33,0
2024-01-06,S45,P71,27,33,0
2024-01-07,S45,P71,33,33,0
2024-01-08,S45,P71,33,33,0
2024-01-09,S45,P71,21,33,0
2024-01-10,S45,P71,26,33,0
2024-01-11,S45,P71,32,33,0
2024-01-12,S45,P71,29,33,0
2024-01-13,S45,P71,20,33,0
2024-01-14,S45,P71,54,26,1
2024-01-15,S45,P71,26,26,0
2024-01-16,S45,P71,23,26,0
2024-01-17,S45,P71,22,26,0
2024-01-18,S45,P71,22,26,0
2024-01-19,S45,P71,31,20,1
2024-01-20,S45,P71,34,16,1
2024-01-21,S45,P71,33,12,1
2024-01-22,S45,P71,29,12,0
2024-01-23,S45,P71,22,12,0
2024-01-24,S45,P71,45,9,1
2024-01-25,S45,P71,24,9,0
2024-01-26,S45,P71,24,9,0
2024-01-27,S45,P71,31,7,1
2024-01-28,S45,P71,26,7,0
2024-01-29,S45,P71,30,7,0
2024-01-30,S45,P71,22,7,0
2024-01-01,S45,P72,20,66,0
2024-01-02,S45,P72,16,66,0
2024-01-03,S45,P72,13,66,0
2024-01-04,S45,P72,18,66,0
2024-01-05,S45,P72,20,66,0
2024-01-06,S45,P72,11,66,0
2024-01-07,S45,P72,19,66,0
2024-01-08,S45,P72,19,66,0
2024-01-09,S45,P72,20,52,1
2024-01-10,S45,P72,11,52,0
2024-01-11,S45,P72,15,52,0
2024-01-12,S45,P72,13,52,0
2024-01-13,S45,P72,14,41,1
2024-01-14,S45,P72,16,41,0
2024-01-15,S45,P72,20,41,0
2024-01-16,S45,P72,27,32,1
2024-01-17,S45,P72,14,32,0
2024-01-18,S45,P72,20,32,0
2024-01-19,S45,P72,18,32,0
2024-01-20,S45,P72,11,32,0
2024-01-21,S45,P72,14,32,0
2024-01-22,S45,P72,16,32,0
2024-01-23,S45,P72,13,32,0
2024-01-24,S45,P72,18,32,0
2024-01-25,S45,P72,21,25,1
2024-01-26,S45,P72,10,25,0
2024-01-27,S45,P72,11,20,1
2024-01-28,S45,P72,19,20,0
2024-01-29,S45,P72,14,20,0
2024-01-30,S45,P72,19,20,0
2024-01-01,S45,P73,27,34,0
2024-01-02,S45,P73,27,34,0
2024-01-03,S45,P73,52,27,1
2024-01-04,S45,P73,28,27,0
2024-01-05,S45,P73,48,21,1
2024-01-06,S45,P73,32,21,0
2024-01-07,S45,P73,56,16,1
2024-01-08,S45,P73,53,12,1
2024-01-09,S45,P73,39,12,0
2024-01-10,S45,P73,28,12,0
2024-01-11,S45,P73,38,9,1
2024-01-12,S45,P73,36,9,0
2024-01-13,S45,P73,33,9,0
2024-01-14,S45,P73,37,7,1
2024-01-15,S45,P73,30,7,0
2024-01-16,S45,P73,36,7,0
2024-01-17,S45,P73,28,7,0
2024-01-18,S45,P73,39,7,0
2024-01-19,S45,P73,40,7,0
2024-01-20,S45,P73,63,5,1
2024-01-21,S45,P73,28,5,0
2024-01-22,S45,P73,27,5,0
2024-01-23,S45,P73,60,4,1
2024-01-24,S45,P73,54,3,1
2024-01-25,S45,P73,39,3,0
2024-01-26,S45,P73,35,3,0
2024-01-27,S45,P73,27,3,0
2024-01-28,S45,P73,34,3,0
2024-01-29,S45,P73,28,3,0
2024-01-30,S45,P73,34,3,0
2024-01-01,S45,P74,39,69,0
2024-01-02,S45,P74,41,55,1
2024-01-03,S45,P74,26,55,0
2024-01-04,S45,P74,43,44,1
2024-01-05,S45,P74,29,44,0
2024-01-06,S45,P74,38,44,0
2024-01-07,S45,P74,38,44,0
2024-01-08,S45,P74,55,35,1
2024-01-09,S45,P74,33,35,0
2024-01-10,S45,P74,26,35,0
2024-01-11,S45,P74,26,35,0
2024-01-12,S45,P74,38,35,0
2024-01-13,S45,P74,34,35,0
2024-01-14,S45,P74,46,28,1
2024-01-15,S45,P74,35,28,0
2024-01-16,S45,P74,30,28,0
2024-01-17,S45,P74,35,28,0
2024-01-18,S45,P74,31,28,0
2024-01-19,S45,P74,33,28,0
2024-01-20,S45,P74,28,28,0
2024-01-21,S45,P74,28,28,0
2024-01-22,S45,P74,50,22,1
2024-01-23,S45,P74,26,22,0
2024-01-24,S45,P74,38,22,0
2024-01-25,S45,P74,29,22,0
2024-01-26,S45,P74,36,17,1
2024-01-27,S45,P74,36,17,0
2024-01-28,S45,P74,43,13,1
2024-01-29,S45,P74,30,13,0
2024-01-30,S45,P74,36,10,1
2024-01-01,S45,P75,28,119,0
2024-01-02,S45,P75,30,119,0
2024-01-03,S45,P75,33,119,0
2024-01-04,S45,P75,31,119,0
2024-01-05,S45,P75,28,119,0
2024-01-06,S45,P75,27,119,0
2024-01-07,S45,P75,27,119,0
2024-01-08,S45,P75,27,119,0
2024-01-09,S45,P75,31,119,0
2024-01-10,S45,P75,34,119,0
2024-01-11,S45,P75,40,95,1
2024-01-12,S45,P75,34,95,0
2024-01-13,S45,P75,41,76,1
2024-01-14,S45,P75,34,76,0
2024-01-15,S45,P75,37,76,0
2024-01-16,S45,P75,27,76,0
2024-01-17,S45,P75,30,76,0
2024-01-18,S45,P75,46,60,1
2024-01-19,S45,P75,29,60,0
2024-01-20,S45,P75,34,60,0
2024-01-21,S45,P75,47,48,1
2024-01-22,S45,P75,50,38,1
2024-01-23,S45,P75,26,38,0
2024-01-24,S45,P75,28,38,0
2024-01-25,S45,P75,31,38,0
2024-01-26,S45,P75,39,38,0
2024-01-27,S45,P75,37,38,0
2024-01-28,S45,P75,37,38,0
2024-01-29,S45,P75,38,38,0
2024-01-30,S45,P75,27,38,0
2024-01-01,S45,P76,46,151,1
2024-01-02,S45,P76,26,151,0
2024-01-03,S45,P76,37,120,1
2024-01-04,S45,P76,32,120,0
2024-01-05,S45,P76,31,120,0
2024-01-06,S45,P76,23,120,0
2024-01-07,S45,P76,36,96,1
2024-01-08,S45,P76,29,96,0
2024-01-09,S45,P76,24,96,0
2024-01-10,S45,P76,24,96,0
2024-01-11,S45,P76,33,76,1
2024-01-12,S45,P76,41,60,1
2024-01-13,S45,P76,26,60,0
2024-01-14,S45,P76,24,60,0
2024-01-15,S45,P76,31,60,0
2024-01-16,S45,P76,21,60,0
2024-01-17,S45,P76,46,48,1
2024-01-18,S45,P76,32,48,0
2024-01-19,S45,P76,30,48,0
2024-01-20,S45,P76,30,48,0
2024-01-21,S45,P76,27,38,1
2024-01-22,S45,P76,31,38,0
2024-01-23,S45,P76,26,38,0
2024-01-24,S45,P76,23,38,0
2024-01-25,S45,P76,21,38,0
2024-01-26,S45,P76,23,38,0
2024-01-27,S45,P76,31,30,1
2024-01-28,S45,P76,30,30,0
2024-01-29,S45,P76,21,30,0
2024-01-30,S45,P76,26,30,0
2024-01-01,S45,P77,12,88,0
2024-01-02,S45,P77,6,88,0
2024-01-03,S45,P77,13,88,0
2024-01-04,S45,P77,29,70,1
2024-01-05,S45,P77,7,70,0
2024-01-06,S45,P77,13,70,0
2024-01-07,S45,P77,16,56,1
2024-01-08,S45,P77,6,56,0
2024-01-09,S45,P77,17,56,0
2024-01-10,S45,P77,24,44,1
2024-01-11,S45,P77,14,44,0
2024-01-12,S45,P77,5,44,0
2024-01-13,S45,P77,22,35,1
2024-01-14,S45,P77,19,28,1
2024-01-15,S45,P77,22,22,1
2024-01-16,S45,P77,9,17,1
2024-01-17,S45,P77,21,13,1
2024-01-18,S45,P77,15,13,0
2024-01-19,S45,P77,15,13,0
2024-01-20,S45,P77,10,13,0
2024-01-21,S45,P77,7,10,1
2024-01-22,S45,P77,5,10,0
2024-01-23,S45,P77,10,10,0
2024-01-24,S45,P77,18,10,0
2024-01-25,S45,P77,14,10,0
2024-01-26,S45,P77,14,8,1
2024-01-27,S45,P77,14,8,0
2024-01-28,S45,P77,18,6,1
2024-01-29,S45,P77,12,6,0
2024-01-30,S45,P77,21,4,1
2024-01-01,S45,P78,36,113,0
2024-01-02,S45,P78,31,113,0
2024-01-03,S45,P78,30,113,0
2024-01-04,S45,P78,35,113,0
2024-01-05,S45,P78,44,90,1
2024-01-06,S45,P78,26,90,0
2024-01-07,S45,P78,33,90,0
2024-01-08,S45,P78,48,72,1
2024-01-09,S45,P78,58,57,1
2024-01-10,S45,P78,54,45,1
2024-01-11,S45,P78,25,45,0
2024-01-12,S45,P78,31,45,0
2024-01-13,S45,P78,43,36,1
2024-01-14,S45,P78,31,36,0
2024-01-15,S45,P78,26,36,0
2024-01-16,S45,P78,28,36,0
2024-01-17,S45,P78,35,36,0
2024-01-18,S45,P78,35,36,0
2024-01-19,S45,P78,36,36,0
2024-01-20,S45,P78,25,36,0
2024-01-21,S45,P78,29,36,0
2024-01-22,S45,P78,31,36,0
2024-01-23,S45,P78,36,36,0
2024-01-24,S45,P78,26,36,0
2024-01-25,S45,P78,36,36,0
2024-01-26,S45,P78,37,36,0
2024-01-27,S45,P78,24,36,0
2024-01-28,S45,P78,35,36,0
2024-01-29,S45,P78,33,36,0
2024-01-30,S45,P78,30,36,0
2024-01-01,S45,P79,22,30,0
2024-01-02,S45,P79,28,30,0
2024-01-03,S45,P79,28,30,0
2024-01-04,S45,P79,22,30,0
2024-01-05,S45,P79,34,24,1
2024-01-06,S45,P79,59,19,1
2024-01-07,S45,P79,32,19,0
2024-01-08,S45,P79,22,19,0
2024-01-09,S45,P79,21,19,0
2024-01-10,S45,P79,50,15,1
2024-01-11,S45,P79,31,15,0
2024-01-12,S45,P79,36,12,1
2024-01-13,S45,P79,24,12,0
2024-01-14,S45,P79,33,12,0
2024-01-15,S45,P79,26,12,0
2024-01-16,S45,P79,22,12,0
2024-01-17,S45,P79,22,12,0
2024-01-18,S45,P79,26,12,0
2024-01-19,S45,P79,32,12,0
2024-01-20,S45,P79,27,12,0
2024-01-21,S45,P79,32,9,1
2024-01-22,S45,P79,33,9,0
2024-01-23,S45,P79,24,9,0
2024-01-24,S45,P79,21,9,0
2024-01-25,S45,P79,26,9,0
2024-01-26,S45,P79,27,9,0
2024-01-27,S45,P79,37,7,1
2024-01-28,S45,P79,22,7,0
2024-01-29,S45,P79,32,7,0
2024-01-30,S45,P79,39,5,1
2024-01-01,S45,P80,7,91,0
2024-01-02,S45,P80,17,91,0
2024-01-03,S45,P80,16,91,0
2024-01-04,S45,P80,10,72,1
2024-01-05,S45,P80,7,72,0
2024-01-06,S45,P80,10,72,0
2024-01-07,S45,P80,13,72,0
2024-01-08,S45,P80,15,72,0
2024-01-09,S45,P80,16,72,0
2024-01-10,S45,P80,14,72,0
2024-01-11,S45,P80,14,72,0
2024-01-12,S45,P80,23,57,1
2024-01-13,S45,P80,8,57,0
2024-01-14,S45,P80,10,57,0
2024-01-15,S45,P80,18,57,0
2024-01-16,S45,P80,19,57,0
2024-01-17,S45,P80,16,57,0
2024-01-18,S45,P80,14,57,0
2024-01-19,S45,P80,19,57,0
2024-01-20,S45,P80,6,57,0
2024-01-21,S45,P80,11,57,0
2024-01-22,S45,P80,17,57,0
2024-01-23,S45,P80,14,45,1
2024-01-24,S45,P80,16,45,0
2024-01-25,S45,P80,24,36,1
2024-01-26,S45,P80,19,36,0
2024-01-27,S45,P80,9,36,0
2024-01-28,S45,P80,14,36,0
2024-01-29,S45,P80,18,36,0
2024-01-30,S45,P80,6,36,0
2024-01-01,S45,P81,28,43,1
2024-01-02,S45,P81,14,43,0
2024-01-03,S45,P81,18,43,0
2024-01-04,S45,P81,11,34,1
2024-01-05,S45,P81,9,34,0
2024-01-06,S45,P81,16,34,0
2024-01-07,S45,P81,8,34,0
2024-01-08,S45,P81,8,34,0
2024-01-09,S45,P81,7,34,0
2024-01-10,S45,P81,13,34,0
2024-01-11,S45,P81,20,34,0
2024-01-12,S45,P81,13,34,0
2024-01-13,S45,P81,12,27,1
2024-01-14,S45,P81,19,27,0
2024-01-15,S45,P81,11,21,1
2024-01-16,S45,P81,13,21,0
2024-01-17,S45,P81,13,21,0
2024-01-18,S45,P81,7,21,0
2024-01-19,S45,P81,15,16,1
2024-01-20,S45,P81,19,16,0
2024-01-21,S45,P81,10,12,1
2024-01-22,S45,P81,11,12,0
2024-01-23,S45,P81,13,12,0
2024-01-24,S45,P81,17,12,0
2024-01-25,S45,P81,33,9,1
2024-01-26,S45,P81,28,7,1
2024-01-27,S45,P81,9,7,0
2024-01-28,S45,P81,8,7,0
2024-01-29,S45,P81,20,7,0
2024-01-30,S45,P81,15,7,0
2024-01-01,S45,P82,29,139,0
2024-01-02,S45,P82,38,111,1
2024-01-03,S45,P82,20,111,0
2024-01-04,S45,P82,38,88,1
2024-01-05,S45,P82,28,88,0
2024-01-06,S45,P82,32,88,0
2024-01-07,S45,P82,22,88,0
2024-01-08,S45,P82,22,88,0
2024-01-09,S45,P82,19,88,0
2024-01-10,S45,P82,38,70,1
2024-01-11,S45,P82,19,70,0
2024-01-12,S45,P82,19,70,0
2024-01-13,S45,P82,27,70,0
2024-01-14,S45,P82,26,70,0
2024-01-15,S45,P82,28,70,0
2024-01-16,S45,P82,32,70,0
2024-01-17,S45,P82,21,70,0
2024-01-18,S45,P82,23,70,0
2024-01-19,S45,P82,20,70,0
2024-01-20,S45,P82,30,70,0
2024-01-21,S45,P82,20,70,0
2024-01-22,S45,P82,22,70,0
2024-01-23,S45,P82,24,70,0
2024-01-24,S45,P82,19,70,0
2024-01-25,S45,P82,44,56,1
2024-01-26,S45,P82,20,56,0
2024-01-27,S45,P82,50,44,1
2024-01-28,S45,P82,27,44,0
2024-01-29,S45,P82,22,44,0
2024-01-30,S45,P82,31,44,0
2024-01-01,S45,P83,11,59,0
2024-01-02,S45,P83,10,59,0
2024-01-03,S45,P83,12,59,0
2024-01-04,S45,P83,13,59,0
2024-01-05,S45,P83,22,59,0
2024-01-06,S45,P83,15,59,0
2024-01-07,S45,P83,29,47,1
2024-01-08,S45,P83,21,47,0
2024-01-09,S45,P83,22,47,0
2024-01-10,S45,P83,15,47,0
2024-01-11,S45,P83,11,47,0
2024-01-12,S45,P83,25,37,1
2024-01-13,S45,P83,22,37,0
2024-01-14,S45,P83,13,37,0
2024-01-15,S45,P83,15,37,0
2024-01-16,S45,P83,12,37,0
2024-01-17,S45,P83,20,37,0
2024-01-18,S45,P83,13,29,1
2024-01-19,S45,P83,20,29,0
2024-01-20,S45,P83,28,23,1
2024-01-21,S45,P83,12,23,0
2024-01-22,S45,P83,13,18,1
2024-01-23,S45,P83,15,18,0
2024-01-24,S45,P83,22,18,0
2024-01-25,S45,P83,12,18,0
2024-01-26,S45,P83,21,14,1
2024-01-27,S45,P83,12,14,0
2024-01-28,S45,P83,17,11,1
2024-01-29,S45,P83,22,11,0
2024-01-30,S45,P83,22,11,0
2024-01-01,S45,P84,28,92,0
2024-01-02,S45,P84,31,92,0
2024-01-03,S45,P84,40,73,1
2024-01-04,S45,P84,51,58,1
2024-01-05,S45,P84,39,46,1
2024-01-06,S45,P84,27,46,0
2024-01-07,S45,P84,35,36,1
2024-01-08,S45,P84,24,36,0
2024-01-09,S45,P84,32,28,1
2024-01-10,S45,P84,24,28,0
2024-01-11,S45,P84,23,28,0
2024-01-12,S45,P84,32,28,0
2024-01-13,S45,P84,26,28,0
2024-01-14,S45,P84,22,28,0
2024-01-15,S45,P84,27,28,0
2024-01-16,S45,P84,44,22,1
2024-01-17,S45,P84,52,17,1
2024-01-18,S45,P84,32,17,0
2024-01-19,S45,P84,35,13,1
2024-01-20,S45,P84,34,13,0
2024-01-21,S45,P84,27,13,0
2024-01-22,S45,P84,26,13,0
2024-01-23,S45,P84,41,10,1
2024-01-24,S45,P84,25,10,0
2024-01-25,S45,P84,33,10,0
2024-01-26,S45,P84,33,10,0
2024-01-27,S45,P84,30,10,0
2024-01-28,S45,P84,27,10,0
2024-01-29,S45,P84,30,10,0
2024-01-30,S45,P84,23,10,0
2024-01-01,S45,P85,14,176,0
2024-01-02,S45,P85,17,140,1
2024-01-03,S45,P85,13,140,0
2024-01-04,S45,P85,18,140,0
2024-01-05,S45,P85,19,140,0
2024-01-06,S45,P85,20,140,0
2024-01-07,S45,P85,21,112,1
2024-01-08,S45,P85,21,112,0
2024-01-09,S45,P85,24,89,1
2024-01-10,S45,P85,15,89,0
2024-01-11,S45,P85,16,71,1
2024-01-12,S45,P85,18,71,0
2024-01-13,S45,P85,19,56,1
2024-01-14,S45,P85,9,56,0
2024-01-15,S45,P85,13,56,0
2024-01-16,S45,P85,16,56,0
2024-01-17,S45,P85,14,56,0
2024-01-18,S45,P85,14,44,1
2024-01-19,S45,P85,21,44,0
2024-01-20,S45,P85,20,44,0
2024-01-21,S45,P85,16,35,1
2024-01-22,S45,P85,22,35,0
2024-01-23,S45,P85,9,35,0
2024-01-24,S45,P85,16,35,0
2024-01-25,S45,P85,11,35,0
2024-01-26,S45,P85,31,28,1
2024-01-27,S45,P85,20,28,0
2024-01-28,S45,P85,13,28,0
2024-01-29,S45,P85,9,28,0
2024-01-30,S45,P85,17,22,1
2024-01-01,S45,P86,44,132,1
2024-01-02,S45,P86,30,132,0
2024-01-03,S45,P86,19,132,0
2024-01-04,S45,P86,27,132,0
2024-01-05,S45,P86,48,105,1
2024-01-06,S45,P86,24,105,0
2024-01-07,S45,P86,52,84,1
2024-01-08,S45,P86,21,84,0
2024-01-09,S45,P86,29,67,1
2024-01-10,S45,P86,25,67,0
2024-01-11,S45,P86,22,67,0
2024-01-12,S45,P86,20,67,0
2024-01-13,S45,P86,23,67,0
2024-01-14,S45,P86,32,67,0
2024-01-15,S45,P86,24,67,0
2024-01-16,S45,P86,31,67,0
2024-01-17,S45,P86,30,67,0
2024-01-18,S45,P86,22,67,0
2024-01-19,S45,P86,21,67,0
2024-01-20,S45,P86,20,67,0
2024-01-21,S45,P86,38,53,1
2024-01-22,S45,P86,27,53,0
2024-01-23,S45,P86,19,53,0
2024-01-24,S45,P86,24,53,0
2024-01-25,S45,P86,25,53,0
2024-01-26,S45,P86,21,53,0
2024-01-27,S45,P86,21,53,0
2024-01-28,S45,P86,23,53,0
2024-01-29,S45,P86,29,53,0
2024-01-30,S45,P86,31,53,0
2024-01-01,S45,P87,6,42,0
2024-01-02,S45,P87,20,33,1
2024-01-03,S45,P87,8,33,0
2024-01-04,S45,P87,10,33,0
2024-01-05,S45,P87,3,33,0
2024-01-06,S45,P87,6,33,0
2024-01-07,S45,P87,11,33,0
2024-01-08,S45,P87,2,33,0
2024-01-09,S45,P87,20,26,1
2024-01-10,S45,P87,14,20,1
2024-01-11,S45,P87,4,20,0
2024-01-12,S45,P87,12,16,1
2024-01-13,S45,P87,9,12,1
2024-01-14,S45,P87,2,12,0
2024-01-15,S45,P87,14,12,0
2024-01-16,S45,P87,5,12,0
2024-01-17,S45,P87,9,12,0
2024-01-18,S45,P87,7,12,0
2024-01-19,S45,P87,13,12,0
2024-01-20,S45,P87,12,12,0
2024-01-21,S45,P87,3,12,0
2024-01-22,S45,P87,13,12,0
2024-01-23,S45,P87,3,9,1
2024-01-24,S45,P87,2,9,0
2024-01-25,S45,P87,12,9,0
2024-01-26,S45,P87,3,9,0
2024-01-27,S45,P87,11,9,0
2024-01-28,S45,P87,6,9,0
2024-01-29,S45,P87,15,9,0
2024-01-30,S45,P87,11,9,0
2024-01-01,S45,P88,25,44,0
2024-01-02,S45,P88,32,44,0
2024-01-03,S45,P88,27,44,0
2024-01-04,S45,P88,29,44,0
2024-01-05,S45,P88,28,44,0
2024-01-06,S45,P88,26,44,0
2024-01-07,S45,P88,28,44,0
2024-01-08,S45,P88,39,35,1
2024-01-09,S45,P88,48,28,1
2024-01-10,S45,P88,30,28,0
2024-01-11,S45,P88,34,28,0
2024-01-12,S45,P88,26,28,0
2024-01-13,S45,P88,29,28,0
2024-01-14,S45,P88,27,28,0
